category,accuracy,grp_size,gt_id,run_id
interest,0.35661764705882354,272,3b3ac100-971f-45d-GT_TOPIC_interest,3b3ac100-971f-45d
cpu,0.75,4,3b3ac100-971f-45d-GT_TOPIC_cpu,3b3ac100-971f-45d
jobs,0.5102040816326531,49,3b3ac100-971f-45d-GT_TOPIC_jobs,3b3ac100-971f-45d
grain,0.6862745098039216,51,3b3ac100-971f-45d-GT_TOPIC_grain,3b3ac100-971f-45d
housing,0.7647058823529411,17,3b3ac100-971f-45d-GT_TOPIC_housing,3b3ac100-971f-45d
nat-gas,0.75,36,3b3ac100-971f-45d-GT_TOPIC_nat-gas,3b3ac100-971f-45d
orange,0.45454545454545453,22,3b3ac100-971f-45d-GT_TOPIC_orange,3b3ac100-971f-45d
gnp,0.6216216216216216,74,3b3ac100-971f-45d-GT_TOPIC_gnp,3b3ac100-971f-45d
tea,0.8,5,3b3ac100-971f-45d-GT_TOPIC_tea,3b3ac100-971f-45d
income,0.5454545454545454,11,3b3ac100-971f-45d-GT_TOPIC_income,3b3ac100-971f-45d
coconut,1.0,1,3b3ac100-971f-45d-GT_TOPIC_coconut,3b3ac100-971f-45d
rice,1.0,1,3b3ac100-971f-45d-GT_TOPIC_rice,3b3ac100-971f-45d
cocoa,0.5409836065573771,61,3b3ac100-971f-45d-GT_TOPIC_cocoa,3b3ac100-971f-45d
rand,1.0,1,3b3ac100-971f-45d-GT_TOPIC_rand,3b3ac100-971f-45d
sugar,0.5655737704918032,122,3b3ac100-971f-45d-GT_TOPIC_sugar,3b3ac100-971f-45d
gas,0.5,18,3b3ac100-971f-45d-GT_TOPIC_gas,3b3ac100-971f-45d
strategic-metal,0.7333333333333333,15,3b3ac100-971f-45d-GT_TOPIC_strategic-metal,3b3ac100-971f-45d
pet-chem,0.7894736842105263,19,3b3ac100-971f-45d-GT_TOPIC_pet-chem,3b3ac100-971f-45d
ship,0.7430555555555556,144,3b3ac100-971f-45d-GT_TOPIC_ship,3b3ac100-971f-45d
groundnut,0.5,2,3b3ac100-971f-45d-GT_TOPIC_groundnut,3b3ac100-971f-45d
silver,0.75,4,3b3ac100-971f-45d-GT_TOPIC_silver,3b3ac100-971f-45d
l-cattle,1.0,1,3b3ac100-971f-45d-GT_TOPIC_l-cattle,3b3ac100-971f-45d
reserves,0.8367346938775511,49,3b3ac100-971f-45d-GT_TOPIC_reserves,3b3ac100-971f-45d
bop,0.6451612903225806,31,3b3ac100-971f-45d-GT_TOPIC_bop,3b3ac100-971f-45d
heat,0.4,10,3b3ac100-971f-45d-GT_TOPIC_heat,3b3ac100-971f-45d
platinum,1.0,3,3b3ac100-971f-45d-GT_TOPIC_platinum,3b3ac100-971f-45d
oilseed,0.6666666666666666,9,3b3ac100-971f-45d-GT_TOPIC_oilseed,3b3ac100-971f-45d
cotton,0.6666666666666666,24,3b3ac100-971f-45d-GT_TOPIC_cotton,3b3ac100-971f-45d
dlr,0.8333333333333334,6,3b3ac100-971f-45d-GT_TOPIC_dlr,3b3ac100-971f-45d
propane,1.0,1,3b3ac100-971f-45d-GT_TOPIC_propane,3b3ac100-971f-45d
zinc,0.5384615384615384,13,3b3ac100-971f-45d-GT_TOPIC_zinc,3b3ac100-971f-45d
ipi,0.6444444444444445,45,3b3ac100-971f-45d-GT_TOPIC_ipi,3b3ac100-971f-45d
trade,0.7852760736196319,326,3b3ac100-971f-45d-GT_TOPIC_trade,3b3ac100-971f-45d
rubber,0.95,40,3b3ac100-971f-45d-GT_TOPIC_rubber,3b3ac100-971f-45d
retail,0.65,20,3b3ac100-971f-45d-GT_TOPIC_retail,3b3ac100-971f-45d
crude,0.5481283422459893,374,3b3ac100-971f-45d-GT_TOPIC_crude,3b3ac100-971f-45d
veg-oil,0.8333333333333334,30,3b3ac100-971f-45d-GT_TOPIC_veg-oil,3b3ac100-971f-45d
potato,0.4,5,3b3ac100-971f-45d-GT_TOPIC_potato,3b3ac100-971f-45d
acq,0.7993019197207679,2292,3b3ac100-971f-45d-GT_TOPIC_acq,3b3ac100-971f-45d
alum,0.6,50,3b3ac100-971f-45d-GT_TOPIC_alum,3b3ac100-971f-45d
fuel,0.45454545454545453,11,3b3ac100-971f-45d-GT_TOPIC_fuel,3b3ac100-971f-45d
cpi,0.7605633802816901,71,3b3ac100-971f-45d-GT_TOPIC_cpi,3b3ac100-971f-45d
meal-feed,0.5454545454545454,11,3b3ac100-971f-45d-GT_TOPIC_meal-feed,3b3ac100-971f-45d
lumber,1.0,14,3b3ac100-971f-45d-GT_TOPIC_lumber,3b3ac100-971f-45d
hog,1.0,1,3b3ac100-971f-45d-GT_TOPIC_hog,3b3ac100-971f-45d
coffee,0.7857142857142857,112,3b3ac100-971f-45d-GT_TOPIC_coffee,3b3ac100-971f-45d
carcass,0.7272727272727273,11,3b3ac100-971f-45d-GT_TOPIC_carcass,3b3ac100-971f-45d
wpi,0.8695652173913043,23,3b3ac100-971f-45d-GT_TOPIC_wpi,3b3ac100-971f-45d
money-supply,0.5761589403973509,151,3b3ac100-971f-45d-GT_TOPIC_money-supply,3b3ac100-971f-45d
lei,0.6428571428571429,14,576b8ee9-25fa-423-GT_TOPIC_lei,576b8ee9-25fa-423
nzdlr,1.0,1,576b8ee9-25fa-423-GT_TOPIC_nzdlr,576b8ee9-25fa-423
nickel,0.75,4,576b8ee9-25fa-423-GT_TOPIC_nickel,576b8ee9-25fa-423
gold,0.5444444444444444,90,576b8ee9-25fa-423-GT_TOPIC_gold,576b8ee9-25fa-423
naphtha,1.0,1,576b8ee9-25fa-423-GT_TOPIC_naphtha,576b8ee9-25fa-423
jet,0.6666666666666666,3,576b8ee9-25fa-423-GT_TOPIC_jet,576b8ee9-25fa-423
livestock,0.5909090909090909,22,576b8ee9-25fa-423-GT_TOPIC_livestock,576b8ee9-25fa-423
money-fx,0.3559870550161812,309,576b8ee9-25fa-423-GT_TOPIC_money-fx,576b8ee9-25fa-423
earn,0.5834820290593933,3923,576b8ee9-25fa-423-GT_TOPIC_earn,576b8ee9-25fa-423
yen,1.0,6,576b8ee9-25fa-423-GT_TOPIC_yen,576b8ee9-25fa-423
copper,0.5909090909090909,44,576b8ee9-25fa-423-GT_TOPIC_copper,576b8ee9-25fa-423
lead,0.5,8,576b8ee9-25fa-423-GT_TOPIC_lead,576b8ee9-25fa-423
iron-steel,0.5263157894736842,38,576b8ee9-25fa-423-GT_TOPIC_iron-steel,576b8ee9-25fa-423
instal-debt,0.3333333333333333,6,576b8ee9-25fa-423-GT_TOPIC_instal-debt,576b8ee9-25fa-423
dmk,1.0,1,576b8ee9-25fa-423-GT_TOPIC_dmk,576b8ee9-25fa-423
tin,0.9259259259259259,27,576b8ee9-25fa-423-GT_TOPIC_tin,576b8ee9-25fa-423
interest,0.4411764705882353,272,576b8ee9-25fa-423-GT_TOPIC_interest,576b8ee9-25fa-423
cpu,0.75,4,576b8ee9-25fa-423-GT_TOPIC_cpu,576b8ee9-25fa-423
jobs,0.6530612244897959,49,576b8ee9-25fa-423-GT_TOPIC_jobs,576b8ee9-25fa-423
grain,0.6666666666666666,51,576b8ee9-25fa-423-GT_TOPIC_grain,576b8ee9-25fa-423
housing,0.5882352941176471,17,576b8ee9-25fa-423-GT_TOPIC_housing,576b8ee9-25fa-423
nat-gas,0.6944444444444444,36,576b8ee9-25fa-423-GT_TOPIC_nat-gas,576b8ee9-25fa-423
orange,0.4090909090909091,22,576b8ee9-25fa-423-GT_TOPIC_orange,576b8ee9-25fa-423
gnp,0.5405405405405406,74,576b8ee9-25fa-423-GT_TOPIC_gnp,576b8ee9-25fa-423
tea,1.0,5,576b8ee9-25fa-423-GT_TOPIC_tea,576b8ee9-25fa-423
income,0.7272727272727273,11,576b8ee9-25fa-423-GT_TOPIC_income,576b8ee9-25fa-423
coconut,1.0,1,576b8ee9-25fa-423-GT_TOPIC_coconut,576b8ee9-25fa-423
rice,1.0,1,576b8ee9-25fa-423-GT_TOPIC_rice,576b8ee9-25fa-423
cocoa,0.5409836065573771,61,576b8ee9-25fa-423-GT_TOPIC_cocoa,576b8ee9-25fa-423
rand,1.0,1,576b8ee9-25fa-423-GT_TOPIC_rand,576b8ee9-25fa-423
sugar,0.6065573770491803,122,576b8ee9-25fa-423-GT_TOPIC_sugar,576b8ee9-25fa-423
gas,0.4444444444444444,18,576b8ee9-25fa-423-GT_TOPIC_gas,576b8ee9-25fa-423
strategic-metal,0.7333333333333333,15,576b8ee9-25fa-423-GT_TOPIC_strategic-metal,576b8ee9-25fa-423
pet-chem,0.47368421052631576,19,576b8ee9-25fa-423-GT_TOPIC_pet-chem,576b8ee9-25fa-423
ship,0.5972222222222222,144,576b8ee9-25fa-423-GT_TOPIC_ship,576b8ee9-25fa-423
groundnut,1.0,2,576b8ee9-25fa-423-GT_TOPIC_groundnut,576b8ee9-25fa-423
silver,0.5,4,576b8ee9-25fa-423-GT_TOPIC_silver,576b8ee9-25fa-423
l-cattle,1.0,1,576b8ee9-25fa-423-GT_TOPIC_l-cattle,576b8ee9-25fa-423
reserves,0.7142857142857143,49,576b8ee9-25fa-423-GT_TOPIC_reserves,576b8ee9-25fa-423
bop,0.3870967741935484,31,576b8ee9-25fa-423-GT_TOPIC_bop,576b8ee9-25fa-423
heat,0.5,10,576b8ee9-25fa-423-GT_TOPIC_heat,576b8ee9-25fa-423
platinum,1.0,3,576b8ee9-25fa-423-GT_TOPIC_platinum,576b8ee9-25fa-423
oilseed,0.5555555555555556,9,576b8ee9-25fa-423-GT_TOPIC_oilseed,576b8ee9-25fa-423
cotton,0.625,24,576b8ee9-25fa-423-GT_TOPIC_cotton,576b8ee9-25fa-423
dlr,0.5,6,576b8ee9-25fa-423-GT_TOPIC_dlr,576b8ee9-25fa-423
propane,1.0,1,576b8ee9-25fa-423-GT_TOPIC_propane,576b8ee9-25fa-423
zinc,0.5384615384615384,13,576b8ee9-25fa-423-GT_TOPIC_zinc,576b8ee9-25fa-423
ipi,0.6444444444444445,45,576b8ee9-25fa-423-GT_TOPIC_ipi,576b8ee9-25fa-423
trade,0.7730061349693251,326,576b8ee9-25fa-423-GT_TOPIC_trade,576b8ee9-25fa-423
rubber,0.775,40,576b8ee9-25fa-423-GT_TOPIC_rubber,576b8ee9-25fa-423
retail,0.65,20,576b8ee9-25fa-423-GT_TOPIC_retail,576b8ee9-25fa-423
crude,0.4625668449197861,374,576b8ee9-25fa-423-GT_TOPIC_crude,576b8ee9-25fa-423
veg-oil,0.8,30,576b8ee9-25fa-423-GT_TOPIC_veg-oil,576b8ee9-25fa-423
potato,0.4,5,576b8ee9-25fa-423-GT_TOPIC_potato,576b8ee9-25fa-423
acq,0.6845549738219895,2292,576b8ee9-25fa-423-GT_TOPIC_acq,576b8ee9-25fa-423
alum,0.7,50,576b8ee9-25fa-423-GT_TOPIC_alum,576b8ee9-25fa-423
fuel,0.45454545454545453,11,576b8ee9-25fa-423-GT_TOPIC_fuel,576b8ee9-25fa-423
cpi,0.8450704225352113,71,576b8ee9-25fa-423-GT_TOPIC_cpi,576b8ee9-25fa-423
meal-feed,0.9090909090909091,11,576b8ee9-25fa-423-GT_TOPIC_meal-feed,576b8ee9-25fa-423
lumber,0.9285714285714286,14,576b8ee9-25fa-423-GT_TOPIC_lumber,576b8ee9-25fa-423
hog,1.0,1,576b8ee9-25fa-423-GT_TOPIC_hog,576b8ee9-25fa-423
coffee,0.8214285714285714,112,576b8ee9-25fa-423-GT_TOPIC_coffee,576b8ee9-25fa-423
carcass,0.5454545454545454,11,576b8ee9-25fa-423-GT_TOPIC_carcass,576b8ee9-25fa-423
wpi,0.9130434782608695,23,576b8ee9-25fa-423-GT_TOPIC_wpi,576b8ee9-25fa-423
money-supply,0.304635761589404,151,576b8ee9-25fa-423-GT_TOPIC_money-supply,576b8ee9-25fa-423
lei,1.0,14,f8ba99cc-d591-41d-GT_TOPIC_lei,f8ba99cc-d591-41d
nzdlr,1.0,1,f8ba99cc-d591-41d-GT_TOPIC_nzdlr,f8ba99cc-d591-41d
nickel,0.5,4,f8ba99cc-d591-41d-GT_TOPIC_nickel,f8ba99cc-d591-41d
gold,0.6666666666666666,90,f8ba99cc-d591-41d-GT_TOPIC_gold,f8ba99cc-d591-41d
naphtha,1.0,1,f8ba99cc-d591-41d-GT_TOPIC_naphtha,f8ba99cc-d591-41d
jet,0.3333333333333333,3,f8ba99cc-d591-41d-GT_TOPIC_jet,f8ba99cc-d591-41d
livestock,0.5454545454545454,22,f8ba99cc-d591-41d-GT_TOPIC_livestock,f8ba99cc-d591-41d
money-fx,0.42071197411003236,309,f8ba99cc-d591-41d-GT_TOPIC_money-fx,f8ba99cc-d591-41d
earn,0.5781289829212337,3923,f8ba99cc-d591-41d-GT_TOPIC_earn,f8ba99cc-d591-41d
yen,0.6666666666666666,6,f8ba99cc-d591-41d-GT_TOPIC_yen,f8ba99cc-d591-41d
copper,0.5454545454545454,44,f8ba99cc-d591-41d-GT_TOPIC_copper,f8ba99cc-d591-41d
lead,0.75,8,f8ba99cc-d591-41d-GT_TOPIC_lead,f8ba99cc-d591-41d
iron-steel,0.5263157894736842,38,f8ba99cc-d591-41d-GT_TOPIC_iron-steel,f8ba99cc-d591-41d
instal-debt,1.0,6,f8ba99cc-d591-41d-GT_TOPIC_instal-debt,f8ba99cc-d591-41d
dmk,1.0,1,f8ba99cc-d591-41d-GT_TOPIC_dmk,f8ba99cc-d591-41d
tin,0.5925925925925926,27,f8ba99cc-d591-41d-GT_TOPIC_tin,f8ba99cc-d591-41d
interest,0.7647058823529411,272,f8ba99cc-d591-41d-GT_TOPIC_interest,f8ba99cc-d591-41d
cpu,1.0,4,f8ba99cc-d591-41d-GT_TOPIC_cpu,f8ba99cc-d591-41d
jobs,0.9795918367346939,49,f8ba99cc-d591-41d-GT_TOPIC_jobs,f8ba99cc-d591-41d
grain,0.37254901960784315,51,f8ba99cc-d591-41d-GT_TOPIC_grain,f8ba99cc-d591-41d
housing,0.9411764705882353,17,f8ba99cc-d591-41d-GT_TOPIC_housing,f8ba99cc-d591-41d
nat-gas,0.5,36,f8ba99cc-d591-41d-GT_TOPIC_nat-gas,f8ba99cc-d591-41d
orange,0.5,22,f8ba99cc-d591-41d-GT_TOPIC_orange,f8ba99cc-d591-41d
gnp,0.972972972972973,74,f8ba99cc-d591-41d-GT_TOPIC_gnp,f8ba99cc-d591-41d
tea,0.4,5,f8ba99cc-d591-41d-GT_TOPIC_tea,f8ba99cc-d591-41d
income,1.0,11,f8ba99cc-d591-41d-GT_TOPIC_income,f8ba99cc-d591-41d
coconut,1.0,1,f8ba99cc-d591-41d-GT_TOPIC_coconut,f8ba99cc-d591-41d
rice,1.0,1,f8ba99cc-d591-41d-GT_TOPIC_rice,f8ba99cc-d591-41d
cocoa,0.8852459016393442,61,f8ba99cc-d591-41d-GT_TOPIC_cocoa,f8ba99cc-d591-41d
rand,1.0,1,f8ba99cc-d591-41d-GT_TOPIC_rand,f8ba99cc-d591-41d
sugar,0.5409836065573771,122,f8ba99cc-d591-41d-GT_TOPIC_sugar,f8ba99cc-d591-41d
gas,0.2777777777777778,18,f8ba99cc-d591-41d-GT_TOPIC_gas,f8ba99cc-d591-41d
strategic-metal,0.3333333333333333,15,f8ba99cc-d591-41d-GT_TOPIC_strategic-metal,f8ba99cc-d591-41d
pet-chem,0.631578947368421,19,f8ba99cc-d591-41d-GT_TOPIC_pet-chem,f8ba99cc-d591-41d
ship,0.6111111111111112,144,f8ba99cc-d591-41d-GT_TOPIC_ship,f8ba99cc-d591-41d
groundnut,0.5,2,f8ba99cc-d591-41d-GT_TOPIC_groundnut,f8ba99cc-d591-41d
silver,1.0,4,f8ba99cc-d591-41d-GT_TOPIC_silver,f8ba99cc-d591-41d
l-cattle,1.0,1,f8ba99cc-d591-41d-GT_TOPIC_l-cattle,f8ba99cc-d591-41d
reserves,0.9591836734693877,49,f8ba99cc-d591-41d-GT_TOPIC_reserves,f8ba99cc-d591-41d
bop,1.0,31,f8ba99cc-d591-41d-GT_TOPIC_bop,f8ba99cc-d591-41d
heat,0.5,10,f8ba99cc-d591-41d-GT_TOPIC_heat,f8ba99cc-d591-41d
platinum,0.3333333333333333,3,f8ba99cc-d591-41d-GT_TOPIC_platinum,f8ba99cc-d591-41d
oilseed,0.7777777777777778,9,f8ba99cc-d591-41d-GT_TOPIC_oilseed,f8ba99cc-d591-41d
cotton,0.6666666666666666,24,f8ba99cc-d591-41d-GT_TOPIC_cotton,f8ba99cc-d591-41d
dlr,0.5,6,f8ba99cc-d591-41d-GT_TOPIC_dlr,f8ba99cc-d591-41d
propane,1.0,1,f8ba99cc-d591-41d-GT_TOPIC_propane,f8ba99cc-d591-41d
zinc,0.6923076923076923,13,f8ba99cc-d591-41d-GT_TOPIC_zinc,f8ba99cc-d591-41d
ipi,0.9777777777777777,45,f8ba99cc-d591-41d-GT_TOPIC_ipi,f8ba99cc-d591-41d
trade,0.42024539877300615,326,f8ba99cc-d591-41d-GT_TOPIC_trade,f8ba99cc-d591-41d
rubber,0.775,40,f8ba99cc-d591-41d-GT_TOPIC_rubber,f8ba99cc-d591-41d
retail,1.0,20,f8ba99cc-d591-41d-GT_TOPIC_retail,f8ba99cc-d591-41d
crude,0.4385026737967914,374,f8ba99cc-d591-41d-GT_TOPIC_crude,f8ba99cc-d591-41d
veg-oil,0.36666666666666664,30,f8ba99cc-d591-41d-GT_TOPIC_veg-oil,f8ba99cc-d591-41d
potato,0.6,5,f8ba99cc-d591-41d-GT_TOPIC_potato,f8ba99cc-d591-41d
acq,0.7168411867364747,2292,f8ba99cc-d591-41d-GT_TOPIC_acq,f8ba99cc-d591-41d
alum,0.6,50,f8ba99cc-d591-41d-GT_TOPIC_alum,f8ba99cc-d591-41d
fuel,0.45454545454545453,11,f8ba99cc-d591-41d-GT_TOPIC_fuel,f8ba99cc-d591-41d
cpi,0.9436619718309859,71,f8ba99cc-d591-41d-GT_TOPIC_cpi,f8ba99cc-d591-41d
meal-feed,0.6363636363636364,11,f8ba99cc-d591-41d-GT_TOPIC_meal-feed,f8ba99cc-d591-41d
lumber,0.7142857142857143,14,f8ba99cc-d591-41d-GT_TOPIC_lumber,f8ba99cc-d591-41d
hog,1.0,1,f8ba99cc-d591-41d-GT_TOPIC_hog,f8ba99cc-d591-41d
coffee,0.8125,112,f8ba99cc-d591-41d-GT_TOPIC_coffee,f8ba99cc-d591-41d
carcass,0.36363636363636365,11,f8ba99cc-d591-41d-GT_TOPIC_carcass,f8ba99cc-d591-41d
wpi,1.0,23,f8ba99cc-d591-41d-GT_TOPIC_wpi,f8ba99cc-d591-41d
money-supply,0.5894039735099338,151,f8ba99cc-d591-41d-GT_TOPIC_money-supply,f8ba99cc-d591-41d
lei,1.0,14,acfac221-a90e-467-GT_TOPIC_lei,acfac221-a90e-467
nzdlr,1.0,1,acfac221-a90e-467-GT_TOPIC_nzdlr,acfac221-a90e-467
nickel,1.0,4,acfac221-a90e-467-GT_TOPIC_nickel,acfac221-a90e-467
gold,0.8,90,acfac221-a90e-467-GT_TOPIC_gold,acfac221-a90e-467
naphtha,1.0,1,acfac221-a90e-467-GT_TOPIC_naphtha,acfac221-a90e-467
jet,1.0,3,acfac221-a90e-467-GT_TOPIC_jet,acfac221-a90e-467
livestock,0.7272727272727273,22,acfac221-a90e-467-GT_TOPIC_livestock,acfac221-a90e-467
money-fx,0.8090614886731392,309,acfac221-a90e-467-GT_TOPIC_money-fx,acfac221-a90e-467
earn,0.5934234004588326,3923,acfac221-a90e-467-GT_TOPIC_earn,acfac221-a90e-467
yen,1.0,6,acfac221-a90e-467-GT_TOPIC_yen,acfac221-a90e-467
copper,0.7045454545454546,44,acfac221-a90e-467-GT_TOPIC_copper,acfac221-a90e-467
lead,0.625,8,acfac221-a90e-467-GT_TOPIC_lead,acfac221-a90e-467
iron-steel,0.868421052631579,38,acfac221-a90e-467-GT_TOPIC_iron-steel,acfac221-a90e-467
instal-debt,0.6666666666666666,6,acfac221-a90e-467-GT_TOPIC_instal-debt,acfac221-a90e-467
dmk,1.0,1,acfac221-a90e-467-GT_TOPIC_dmk,acfac221-a90e-467
tin,0.9629629629629629,27,acfac221-a90e-467-GT_TOPIC_tin,acfac221-a90e-467
interest,0.9375,272,acfac221-a90e-467-GT_TOPIC_interest,acfac221-a90e-467
cpu,1.0,4,acfac221-a90e-467-GT_TOPIC_cpu,acfac221-a90e-467
jobs,0.7959183673469388,49,acfac221-a90e-467-GT_TOPIC_jobs,acfac221-a90e-467
grain,0.7843137254901961,51,acfac221-a90e-467-GT_TOPIC_grain,acfac221-a90e-467
housing,1.0,17,acfac221-a90e-467-GT_TOPIC_housing,acfac221-a90e-467
nat-gas,0.8333333333333334,36,acfac221-a90e-467-GT_TOPIC_nat-gas,acfac221-a90e-467
orange,0.7272727272727273,22,acfac221-a90e-467-GT_TOPIC_orange,acfac221-a90e-467
gnp,1.0,74,acfac221-a90e-467-GT_TOPIC_gnp,acfac221-a90e-467
tea,1.0,5,acfac221-a90e-467-GT_TOPIC_tea,acfac221-a90e-467
income,1.0,11,acfac221-a90e-467-GT_TOPIC_income,acfac221-a90e-467
coconut,1.0,1,acfac221-a90e-467-GT_TOPIC_coconut,acfac221-a90e-467
rice,1.0,1,acfac221-a90e-467-GT_TOPIC_rice,acfac221-a90e-467
cocoa,0.8360655737704918,61,acfac221-a90e-467-GT_TOPIC_cocoa,acfac221-a90e-467
rand,1.0,1,acfac221-a90e-467-GT_TOPIC_rand,acfac221-a90e-467
sugar,0.8524590163934426,122,acfac221-a90e-467-GT_TOPIC_sugar,acfac221-a90e-467
gas,0.7777777777777778,18,acfac221-a90e-467-GT_TOPIC_gas,acfac221-a90e-467
strategic-metal,0.8666666666666667,15,acfac221-a90e-467-GT_TOPIC_strategic-metal,acfac221-a90e-467
pet-chem,0.7368421052631579,19,acfac221-a90e-467-GT_TOPIC_pet-chem,acfac221-a90e-467
ship,0.7986111111111112,144,acfac221-a90e-467-GT_TOPIC_ship,acfac221-a90e-467
groundnut,1.0,2,acfac221-a90e-467-GT_TOPIC_groundnut,acfac221-a90e-467
silver,1.0,4,acfac221-a90e-467-GT_TOPIC_silver,acfac221-a90e-467
l-cattle,1.0,1,acfac221-a90e-467-GT_TOPIC_l-cattle,acfac221-a90e-467
reserves,0.9795918367346939,49,acfac221-a90e-467-GT_TOPIC_reserves,acfac221-a90e-467
bop,0.9032258064516129,31,acfac221-a90e-467-GT_TOPIC_bop,acfac221-a90e-467
heat,0.7,10,acfac221-a90e-467-GT_TOPIC_heat,acfac221-a90e-467
platinum,1.0,3,acfac221-a90e-467-GT_TOPIC_platinum,acfac221-a90e-467
oilseed,1.0,9,acfac221-a90e-467-GT_TOPIC_oilseed,acfac221-a90e-467
cotton,0.8333333333333334,24,acfac221-a90e-467-GT_TOPIC_cotton,acfac221-a90e-467
dlr,1.0,6,acfac221-a90e-467-GT_TOPIC_dlr,acfac221-a90e-467
propane,1.0,1,acfac221-a90e-467-GT_TOPIC_propane,acfac221-a90e-467
zinc,0.8461538461538461,13,acfac221-a90e-467-GT_TOPIC_zinc,acfac221-a90e-467
ipi,0.9777777777777777,45,acfac221-a90e-467-GT_TOPIC_ipi,acfac221-a90e-467
trade,0.99079754601227,326,acfac221-a90e-467-GT_TOPIC_trade,acfac221-a90e-467
rubber,0.95,40,acfac221-a90e-467-GT_TOPIC_rubber,acfac221-a90e-467
retail,0.95,20,acfac221-a90e-467-GT_TOPIC_retail,acfac221-a90e-467
crude,0.7192513368983957,374,acfac221-a90e-467-GT_TOPIC_crude,acfac221-a90e-467
veg-oil,0.9333333333333333,30,acfac221-a90e-467-GT_TOPIC_veg-oil,acfac221-a90e-467
potato,0.8,5,acfac221-a90e-467-GT_TOPIC_potato,acfac221-a90e-467
acq,0.7923211169284468,2292,acfac221-a90e-467-GT_TOPIC_acq,acfac221-a90e-467
alum,0.8,50,acfac221-a90e-467-GT_TOPIC_alum,acfac221-a90e-467
fuel,0.6363636363636364,11,acfac221-a90e-467-GT_TOPIC_fuel,acfac221-a90e-467
cpi,1.0,71,acfac221-a90e-467-GT_TOPIC_cpi,acfac221-a90e-467
meal-feed,1.0,11,acfac221-a90e-467-GT_TOPIC_meal-feed,acfac221-a90e-467
lumber,0.8571428571428571,14,acfac221-a90e-467-GT_TOPIC_lumber,acfac221-a90e-467
hog,1.0,1,acfac221-a90e-467-GT_TOPIC_hog,acfac221-a90e-467
coffee,0.8839285714285714,112,acfac221-a90e-467-GT_TOPIC_coffee,acfac221-a90e-467
carcass,0.8181818181818182,11,acfac221-a90e-467-GT_TOPIC_carcass,acfac221-a90e-467
wpi,1.0,23,acfac221-a90e-467-GT_TOPIC_wpi,acfac221-a90e-467
money-supply,0.6622516556291391,151,acfac221-a90e-467-GT_TOPIC_money-supply,acfac221-a90e-467
lei,0.7142857142857143,14,3b9376fd-7996-449-GT_TOPIC_lei,3b9376fd-7996-449
nzdlr,1.0,1,3b9376fd-7996-449-GT_TOPIC_nzdlr,3b9376fd-7996-449
nickel,0.75,4,3b9376fd-7996-449-GT_TOPIC_nickel,3b9376fd-7996-449
gold,0.6666666666666666,90,3b9376fd-7996-449-GT_TOPIC_gold,3b9376fd-7996-449
naphtha,1.0,1,3b9376fd-7996-449-GT_TOPIC_naphtha,3b9376fd-7996-449
jet,0.6666666666666666,3,3b9376fd-7996-449-GT_TOPIC_jet,3b9376fd-7996-449
livestock,0.36363636363636365,22,3b9376fd-7996-449-GT_TOPIC_livestock,3b9376fd-7996-449
money-fx,0.6537216828478964,309,3b9376fd-7996-449-GT_TOPIC_money-fx,3b9376fd-7996-449
earn,0.5648738210553148,3923,3b9376fd-7996-449-GT_TOPIC_earn,3b9376fd-7996-449
yen,0.6666666666666666,6,3b9376fd-7996-449-GT_TOPIC_yen,3b9376fd-7996-449
copper,0.3181818181818182,44,3b9376fd-7996-449-GT_TOPIC_copper,3b9376fd-7996-449
lead,0.375,8,3b9376fd-7996-449-GT_TOPIC_lead,3b9376fd-7996-449
iron-steel,0.7368421052631579,38,3b9376fd-7996-449-GT_TOPIC_iron-steel,3b9376fd-7996-449
instal-debt,1.0,6,3b9376fd-7996-449-GT_TOPIC_instal-debt,3b9376fd-7996-449
dmk,1.0,1,3b9376fd-7996-449-GT_TOPIC_dmk,3b9376fd-7996-449
tin,0.7407407407407407,27,3b9376fd-7996-449-GT_TOPIC_tin,3b9376fd-7996-449
interest,0.5625,272,3b9376fd-7996-449-GT_TOPIC_interest,3b9376fd-7996-449
cpu,0.5,4,3b9376fd-7996-449-GT_TOPIC_cpu,3b9376fd-7996-449
jobs,0.40816326530612246,49,3b9376fd-7996-449-GT_TOPIC_jobs,3b9376fd-7996-449
grain,0.8627450980392157,51,3b9376fd-7996-449-GT_TOPIC_grain,3b9376fd-7996-449
housing,0.5882352941176471,17,3b9376fd-7996-449-GT_TOPIC_housing,3b9376fd-7996-449
nat-gas,0.4722222222222222,36,3b9376fd-7996-449-GT_TOPIC_nat-gas,3b9376fd-7996-449
orange,0.6363636363636364,22,3b9376fd-7996-449-GT_TOPIC_orange,3b9376fd-7996-449
gnp,0.8648648648648649,74,3b9376fd-7996-449-GT_TOPIC_gnp,3b9376fd-7996-449
tea,0.6,5,3b9376fd-7996-449-GT_TOPIC_tea,3b9376fd-7996-449
income,0.8181818181818182,11,3b9376fd-7996-449-GT_TOPIC_income,3b9376fd-7996-449
coconut,1.0,1,3b9376fd-7996-449-GT_TOPIC_coconut,3b9376fd-7996-449
rice,1.0,1,3b9376fd-7996-449-GT_TOPIC_rice,3b9376fd-7996-449
cocoa,0.7049180327868853,61,3b9376fd-7996-449-GT_TOPIC_cocoa,3b9376fd-7996-449
rand,1.0,1,3b9376fd-7996-449-GT_TOPIC_rand,3b9376fd-7996-449
