category,accuracy,grp_size,gt_id,run_id
cpu,1.0,4,80359a13-66ba-4c1-GT_TOPIC_cpu,80359a13-66ba-4c1
coffee,0.8839285714285714,112,80359a13-66ba-4c1-GT_TOPIC_coffee,80359a13-66ba-4c1
lei,1.0,14,80359a13-66ba-4c1-GT_TOPIC_lei,80359a13-66ba-4c1
rubber,0.825,40,80359a13-66ba-4c1-GT_TOPIC_rubber,80359a13-66ba-4c1
housing,0.8235294117647058,17,80359a13-66ba-4c1-GT_TOPIC_housing,80359a13-66ba-4c1
cpi,1.0,71,80359a13-66ba-4c1-GT_TOPIC_cpi,80359a13-66ba-4c1
cocoa,0.8360655737704918,61,80359a13-66ba-4c1-GT_TOPIC_cocoa,80359a13-66ba-4c1
bop,0.8387096774193549,31,80359a13-66ba-4c1-GT_TOPIC_bop,80359a13-66ba-4c1
strategic-metal,0.7333333333333333,15,80359a13-66ba-4c1-GT_TOPIC_strategic-metal,80359a13-66ba-4c1
income,0.9090909090909091,11,80359a13-66ba-4c1-GT_TOPIC_income,80359a13-66ba-4c1
nat-gas,0.6388888888888888,36,80359a13-66ba-4c1-GT_TOPIC_nat-gas,80359a13-66ba-4c1
dmk,1.0,1,80359a13-66ba-4c1-GT_TOPIC_dmk,80359a13-66ba-4c1
veg-oil,0.9,30,80359a13-66ba-4c1-GT_TOPIC_veg-oil,80359a13-66ba-4c1
carcass,0.7272727272727273,11,80359a13-66ba-4c1-GT_TOPIC_carcass,80359a13-66ba-4c1
copper,0.5454545454545454,44,80359a13-66ba-4c1-GT_TOPIC_copper,80359a13-66ba-4c1
tin,0.9259259259259259,27,80359a13-66ba-4c1-GT_TOPIC_tin,80359a13-66ba-4c1
dlr,0.8333333333333334,6,80359a13-66ba-4c1-GT_TOPIC_dlr,80359a13-66ba-4c1
groundnut,1.0,2,80359a13-66ba-4c1-GT_TOPIC_groundnut,80359a13-66ba-4c1
acq,0.5095986038394416,2292,80359a13-66ba-4c1-GT_TOPIC_acq,80359a13-66ba-4c1
alum,0.78,50,80359a13-66ba-4c1-GT_TOPIC_alum,80359a13-66ba-4c1
iron-steel,0.8157894736842105,38,80359a13-66ba-4c1-GT_TOPIC_iron-steel,80359a13-66ba-4c1
money-supply,0.5099337748344371,151,80359a13-66ba-4c1-GT_TOPIC_money-supply,80359a13-66ba-4c1
silver,0.75,4,80359a13-66ba-4c1-GT_TOPIC_silver,80359a13-66ba-4c1
cotton,0.7083333333333334,24,80359a13-66ba-4c1-GT_TOPIC_cotton,80359a13-66ba-4c1
wpi,1.0,23,80359a13-66ba-4c1-GT_TOPIC_wpi,80359a13-66ba-4c1
lumber,0.7857142857142857,14,80359a13-66ba-4c1-GT_TOPIC_lumber,80359a13-66ba-4c1
nzdlr,1.0,1,80359a13-66ba-4c1-GT_TOPIC_nzdlr,80359a13-66ba-4c1
coconut,1.0,1,80359a13-66ba-4c1-GT_TOPIC_coconut,80359a13-66ba-4c1
earn,0.549834310476676,3923,80359a13-66ba-4c1-GT_TOPIC_earn,80359a13-66ba-4c1
propane,1.0,1,80359a13-66ba-4c1-GT_TOPIC_propane,80359a13-66ba-4c1
orange,0.6363636363636364,22,80359a13-66ba-4c1-GT_TOPIC_orange,80359a13-66ba-4c1
jet,0.3333333333333333,3,80359a13-66ba-4c1-GT_TOPIC_jet,80359a13-66ba-4c1
rand,1.0,1,80359a13-66ba-4c1-GT_TOPIC_rand,80359a13-66ba-4c1
fuel,0.5454545454545454,11,80359a13-66ba-4c1-GT_TOPIC_fuel,80359a13-66ba-4c1
interest,0.5808823529411765,272,80359a13-66ba-4c1-GT_TOPIC_interest,80359a13-66ba-4c1
money-fx,0.6504854368932039,309,80359a13-66ba-4c1-GT_TOPIC_money-fx,80359a13-66ba-4c1
livestock,0.3181818181818182,22,80359a13-66ba-4c1-GT_TOPIC_livestock,80359a13-66ba-4c1
naphtha,1.0,1,80359a13-66ba-4c1-GT_TOPIC_naphtha,80359a13-66ba-4c1
hog,1.0,1,80359a13-66ba-4c1-GT_TOPIC_hog,80359a13-66ba-4c1
ipi,0.9333333333333333,45,80359a13-66ba-4c1-GT_TOPIC_ipi,80359a13-66ba-4c1
instal-debt,0.8333333333333334,6,80359a13-66ba-4c1-GT_TOPIC_instal-debt,80359a13-66ba-4c1
crude,0.6684491978609626,374,80359a13-66ba-4c1-GT_TOPIC_crude,80359a13-66ba-4c1
heat,0.5,10,80359a13-66ba-4c1-GT_TOPIC_heat,80359a13-66ba-4c1
retail,0.95,20,80359a13-66ba-4c1-GT_TOPIC_retail,80359a13-66ba-4c1
yen,1.0,6,80359a13-66ba-4c1-GT_TOPIC_yen,80359a13-66ba-4c1
pet-chem,0.8947368421052632,19,cd914e78-21d2-4c5-GT_TOPIC_pet-chem,cd914e78-21d2-4c5
ship,0.4444444444444444,144,cd914e78-21d2-4c5-GT_TOPIC_ship,cd914e78-21d2-4c5
sugar,0.4262295081967213,122,cd914e78-21d2-4c5-GT_TOPIC_sugar,cd914e78-21d2-4c5
rice,1.0,1,cd914e78-21d2-4c5-GT_TOPIC_rice,cd914e78-21d2-4c5
zinc,0.3076923076923077,13,cd914e78-21d2-4c5-GT_TOPIC_zinc,cd914e78-21d2-4c5
oilseed,0.5555555555555556,9,cd914e78-21d2-4c5-GT_TOPIC_oilseed,cd914e78-21d2-4c5
gold,0.6444444444444445,90,cd914e78-21d2-4c5-GT_TOPIC_gold,cd914e78-21d2-4c5
reserves,0.7755102040816326,49,cd914e78-21d2-4c5-GT_TOPIC_reserves,cd914e78-21d2-4c5
meal-feed,0.45454545454545453,11,cd914e78-21d2-4c5-GT_TOPIC_meal-feed,cd914e78-21d2-4c5
lead,0.375,8,cd914e78-21d2-4c5-GT_TOPIC_lead,cd914e78-21d2-4c5
nickel,0.75,4,cd914e78-21d2-4c5-GT_TOPIC_nickel,cd914e78-21d2-4c5
tea,0.6,5,cd914e78-21d2-4c5-GT_TOPIC_tea,cd914e78-21d2-4c5
gas,0.5,18,cd914e78-21d2-4c5-GT_TOPIC_gas,cd914e78-21d2-4c5
platinum,1.0,3,cd914e78-21d2-4c5-GT_TOPIC_platinum,cd914e78-21d2-4c5
l-cattle,1.0,1,cd914e78-21d2-4c5-GT_TOPIC_l-cattle,cd914e78-21d2-4c5
trade,0.6656441717791411,326,cd914e78-21d2-4c5-GT_TOPIC_trade,cd914e78-21d2-4c5
potato,0.6,5,cd914e78-21d2-4c5-GT_TOPIC_potato,cd914e78-21d2-4c5
grain,0.5882352941176471,51,cd914e78-21d2-4c5-GT_TOPIC_grain,cd914e78-21d2-4c5
jobs,0.6530612244897959,49,cd914e78-21d2-4c5-GT_TOPIC_jobs,cd914e78-21d2-4c5
gnp,0.7567567567567568,74,cd914e78-21d2-4c5-GT_TOPIC_gnp,cd914e78-21d2-4c5
cpu,0.5,4,cd914e78-21d2-4c5-GT_TOPIC_cpu,cd914e78-21d2-4c5
coffee,0.39285714285714285,112,cd914e78-21d2-4c5-GT_TOPIC_coffee,cd914e78-21d2-4c5
lei,1.0,14,cd914e78-21d2-4c5-GT_TOPIC_lei,cd914e78-21d2-4c5
rubber,0.725,40,cd914e78-21d2-4c5-GT_TOPIC_rubber,cd914e78-21d2-4c5
housing,0.8823529411764706,17,cd914e78-21d2-4c5-GT_TOPIC_housing,cd914e78-21d2-4c5
cpi,0.9014084507042254,71,cd914e78-21d2-4c5-GT_TOPIC_cpi,cd914e78-21d2-4c5
cocoa,0.39344262295081966,61,cd914e78-21d2-4c5-GT_TOPIC_cocoa,cd914e78-21d2-4c5
bop,0.6774193548387096,31,cd914e78-21d2-4c5-GT_TOPIC_bop,cd914e78-21d2-4c5
strategic-metal,0.5333333333333333,15,cd914e78-21d2-4c5-GT_TOPIC_strategic-metal,cd914e78-21d2-4c5
income,1.0,11,cd914e78-21d2-4c5-GT_TOPIC_income,cd914e78-21d2-4c5
nat-gas,0.8611111111111112,36,cd914e78-21d2-4c5-GT_TOPIC_nat-gas,cd914e78-21d2-4c5
dmk,1.0,1,cd914e78-21d2-4c5-GT_TOPIC_dmk,cd914e78-21d2-4c5
veg-oil,0.6,30,cd914e78-21d2-4c5-GT_TOPIC_veg-oil,cd914e78-21d2-4c5
carcass,0.36363636363636365,11,cd914e78-21d2-4c5-GT_TOPIC_carcass,cd914e78-21d2-4c5
copper,0.4090909090909091,44,cd914e78-21d2-4c5-GT_TOPIC_copper,cd914e78-21d2-4c5
tin,0.5925925925925926,27,cd914e78-21d2-4c5-GT_TOPIC_tin,cd914e78-21d2-4c5
dlr,0.5,6,cd914e78-21d2-4c5-GT_TOPIC_dlr,cd914e78-21d2-4c5
groundnut,1.0,2,cd914e78-21d2-4c5-GT_TOPIC_groundnut,cd914e78-21d2-4c5
acq,0.4742582897033159,2292,cd914e78-21d2-4c5-GT_TOPIC_acq,cd914e78-21d2-4c5
alum,0.64,50,cd914e78-21d2-4c5-GT_TOPIC_alum,cd914e78-21d2-4c5
iron-steel,0.6052631578947368,38,cd914e78-21d2-4c5-GT_TOPIC_iron-steel,cd914e78-21d2-4c5
money-supply,0.3841059602649007,151,cd914e78-21d2-4c5-GT_TOPIC_money-supply,cd914e78-21d2-4c5
silver,0.5,4,cd914e78-21d2-4c5-GT_TOPIC_silver,cd914e78-21d2-4c5
cotton,0.375,24,cd914e78-21d2-4c5-GT_TOPIC_cotton,cd914e78-21d2-4c5
wpi,1.0,23,cd914e78-21d2-4c5-GT_TOPIC_wpi,cd914e78-21d2-4c5
lumber,0.7142857142857143,14,cd914e78-21d2-4c5-GT_TOPIC_lumber,cd914e78-21d2-4c5
nzdlr,1.0,1,cd914e78-21d2-4c5-GT_TOPIC_nzdlr,cd914e78-21d2-4c5
coconut,1.0,1,cd914e78-21d2-4c5-GT_TOPIC_coconut,cd914e78-21d2-4c5
earn,0.3303594188121336,3923,cd914e78-21d2-4c5-GT_TOPIC_earn,cd914e78-21d2-4c5
propane,1.0,1,cd914e78-21d2-4c5-GT_TOPIC_propane,cd914e78-21d2-4c5
orange,0.3181818181818182,22,cd914e78-21d2-4c5-GT_TOPIC_orange,cd914e78-21d2-4c5
jet,0.6666666666666666,3,cd914e78-21d2-4c5-GT_TOPIC_jet,cd914e78-21d2-4c5
rand,1.0,1,cd914e78-21d2-4c5-GT_TOPIC_rand,cd914e78-21d2-4c5
fuel,0.36363636363636365,11,cd914e78-21d2-4c5-GT_TOPIC_fuel,cd914e78-21d2-4c5
interest,0.28308823529411764,272,cd914e78-21d2-4c5-GT_TOPIC_interest,cd914e78-21d2-4c5
money-fx,0.29449838187702265,309,cd914e78-21d2-4c5-GT_TOPIC_money-fx,cd914e78-21d2-4c5
livestock,0.36363636363636365,22,cd914e78-21d2-4c5-GT_TOPIC_livestock,cd914e78-21d2-4c5
naphtha,1.0,1,cd914e78-21d2-4c5-GT_TOPIC_naphtha,cd914e78-21d2-4c5
hog,1.0,1,cd914e78-21d2-4c5-GT_TOPIC_hog,cd914e78-21d2-4c5
ipi,0.9111111111111111,45,cd914e78-21d2-4c5-GT_TOPIC_ipi,cd914e78-21d2-4c5
instal-debt,0.8333333333333334,6,cd914e78-21d2-4c5-GT_TOPIC_instal-debt,cd914e78-21d2-4c5
crude,0.5748663101604278,374,cd914e78-21d2-4c5-GT_TOPIC_crude,cd914e78-21d2-4c5
heat,0.7,10,cd914e78-21d2-4c5-GT_TOPIC_heat,cd914e78-21d2-4c5
retail,0.9,20,cd914e78-21d2-4c5-GT_TOPIC_retail,cd914e78-21d2-4c5
yen,1.0,6,cd914e78-21d2-4c5-GT_TOPIC_yen,cd914e78-21d2-4c5
pet-chem,0.3157894736842105,19,709e5569-a16f-4f2-GT_TOPIC_pet-chem,709e5569-a16f-4f2
ship,0.6527777777777778,144,709e5569-a16f-4f2-GT_TOPIC_ship,709e5569-a16f-4f2
sugar,0.4180327868852459,122,709e5569-a16f-4f2-GT_TOPIC_sugar,709e5569-a16f-4f2
rice,1.0,1,709e5569-a16f-4f2-GT_TOPIC_rice,709e5569-a16f-4f2
zinc,0.38461538461538464,13,709e5569-a16f-4f2-GT_TOPIC_zinc,709e5569-a16f-4f2
oilseed,0.6666666666666666,9,709e5569-a16f-4f2-GT_TOPIC_oilseed,709e5569-a16f-4f2
gold,0.3111111111111111,90,709e5569-a16f-4f2-GT_TOPIC_gold,709e5569-a16f-4f2
reserves,0.673469387755102,49,709e5569-a16f-4f2-GT_TOPIC_reserves,709e5569-a16f-4f2
meal-feed,0.45454545454545453,11,709e5569-a16f-4f2-GT_TOPIC_meal-feed,709e5569-a16f-4f2
lead,0.625,8,709e5569-a16f-4f2-GT_TOPIC_lead,709e5569-a16f-4f2
nickel,0.5,4,709e5569-a16f-4f2-GT_TOPIC_nickel,709e5569-a16f-4f2
tea,1.0,5,709e5569-a16f-4f2-GT_TOPIC_tea,709e5569-a16f-4f2
gas,0.6111111111111112,18,709e5569-a16f-4f2-GT_TOPIC_gas,709e5569-a16f-4f2
platinum,0.6666666666666666,3,709e5569-a16f-4f2-GT_TOPIC_platinum,709e5569-a16f-4f2
l-cattle,1.0,1,709e5569-a16f-4f2-GT_TOPIC_l-cattle,709e5569-a16f-4f2
trade,0.7760736196319018,326,709e5569-a16f-4f2-GT_TOPIC_trade,709e5569-a16f-4f2
potato,0.4,5,709e5569-a16f-4f2-GT_TOPIC_potato,709e5569-a16f-4f2
grain,0.7254901960784313,51,709e5569-a16f-4f2-GT_TOPIC_grain,709e5569-a16f-4f2
jobs,0.4897959183673469,49,709e5569-a16f-4f2-GT_TOPIC_jobs,709e5569-a16f-4f2
gnp,0.4594594594594595,74,709e5569-a16f-4f2-GT_TOPIC_gnp,709e5569-a16f-4f2
cpu,0.5,4,709e5569-a16f-4f2-GT_TOPIC_cpu,709e5569-a16f-4f2
coffee,0.875,112,709e5569-a16f-4f2-GT_TOPIC_coffee,709e5569-a16f-4f2
lei,0.7857142857142857,14,709e5569-a16f-4f2-GT_TOPIC_lei,709e5569-a16f-4f2
rubber,0.75,40,709e5569-a16f-4f2-GT_TOPIC_rubber,709e5569-a16f-4f2
housing,0.8235294117647058,17,709e5569-a16f-4f2-GT_TOPIC_housing,709e5569-a16f-4f2
cpi,0.5211267605633803,71,709e5569-a16f-4f2-GT_TOPIC_cpi,709e5569-a16f-4f2
cocoa,0.8032786885245902,61,709e5569-a16f-4f2-GT_TOPIC_cocoa,709e5569-a16f-4f2
bop,0.3870967741935484,31,709e5569-a16f-4f2-GT_TOPIC_bop,709e5569-a16f-4f2
strategic-metal,0.8,15,709e5569-a16f-4f2-GT_TOPIC_strategic-metal,709e5569-a16f-4f2
income,0.45454545454545453,11,709e5569-a16f-4f2-GT_TOPIC_income,709e5569-a16f-4f2
nat-gas,0.4166666666666667,36,709e5569-a16f-4f2-GT_TOPIC_nat-gas,709e5569-a16f-4f2
dmk,1.0,1,709e5569-a16f-4f2-GT_TOPIC_dmk,709e5569-a16f-4f2
veg-oil,0.7666666666666667,30,709e5569-a16f-4f2-GT_TOPIC_veg-oil,709e5569-a16f-4f2
carcass,0.7272727272727273,11,709e5569-a16f-4f2-GT_TOPIC_carcass,709e5569-a16f-4f2
copper,0.4772727272727273,44,709e5569-a16f-4f2-GT_TOPIC_copper,709e5569-a16f-4f2
tin,0.9259259259259259,27,709e5569-a16f-4f2-GT_TOPIC_tin,709e5569-a16f-4f2
dlr,0.6666666666666666,6,709e5569-a16f-4f2-GT_TOPIC_dlr,709e5569-a16f-4f2
groundnut,0.5,2,709e5569-a16f-4f2-GT_TOPIC_groundnut,709e5569-a16f-4f2
acq,0.2181500872600349,2292,709e5569-a16f-4f2-GT_TOPIC_acq,709e5569-a16f-4f2
alum,0.52,50,709e5569-a16f-4f2-GT_TOPIC_alum,709e5569-a16f-4f2
iron-steel,0.42105263157894735,38,709e5569-a16f-4f2-GT_TOPIC_iron-steel,709e5569-a16f-4f2
money-supply,0.4966887417218543,151,709e5569-a16f-4f2-GT_TOPIC_money-supply,709e5569-a16f-4f2
silver,0.5,4,709e5569-a16f-4f2-GT_TOPIC_silver,709e5569-a16f-4f2
cotton,0.5,24,709e5569-a16f-4f2-GT_TOPIC_cotton,709e5569-a16f-4f2
wpi,0.6086956521739131,23,709e5569-a16f-4f2-GT_TOPIC_wpi,709e5569-a16f-4f2
lumber,0.7857142857142857,14,709e5569-a16f-4f2-GT_TOPIC_lumber,709e5569-a16f-4f2
nzdlr,1.0,1,709e5569-a16f-4f2-GT_TOPIC_nzdlr,709e5569-a16f-4f2
coconut,1.0,1,709e5569-a16f-4f2-GT_TOPIC_coconut,709e5569-a16f-4f2
earn,0.2640836094825389,3923,709e5569-a16f-4f2-GT_TOPIC_earn,709e5569-a16f-4f2
propane,1.0,1,709e5569-a16f-4f2-GT_TOPIC_propane,709e5569-a16f-4f2
orange,0.36363636363636365,22,709e5569-a16f-4f2-GT_TOPIC_orange,709e5569-a16f-4f2
jet,1.0,3,709e5569-a16f-4f2-GT_TOPIC_jet,709e5569-a16f-4f2
rand,1.0,1,709e5569-a16f-4f2-GT_TOPIC_rand,709e5569-a16f-4f2
fuel,0.6363636363636364,11,709e5569-a16f-4f2-GT_TOPIC_fuel,709e5569-a16f-4f2
interest,0.3235294117647059,272,709e5569-a16f-4f2-GT_TOPIC_interest,709e5569-a16f-4f2
money-fx,0.5048543689320388,309,709e5569-a16f-4f2-GT_TOPIC_money-fx,709e5569-a16f-4f2
livestock,0.45454545454545453,22,709e5569-a16f-4f2-GT_TOPIC_livestock,709e5569-a16f-4f2
naphtha,1.0,1,709e5569-a16f-4f2-GT_TOPIC_naphtha,709e5569-a16f-4f2
hog,1.0,1,709e5569-a16f-4f2-GT_TOPIC_hog,709e5569-a16f-4f2
ipi,0.8222222222222222,45,709e5569-a16f-4f2-GT_TOPIC_ipi,709e5569-a16f-4f2
instal-debt,0.5,6,709e5569-a16f-4f2-GT_TOPIC_instal-debt,709e5569-a16f-4f2
crude,0.5989304812834224,374,709e5569-a16f-4f2-GT_TOPIC_crude,709e5569-a16f-4f2
heat,0.8,10,709e5569-a16f-4f2-GT_TOPIC_heat,709e5569-a16f-4f2
retail,0.65,20,709e5569-a16f-4f2-GT_TOPIC_retail,709e5569-a16f-4f2
yen,1.0,6,709e5569-a16f-4f2-GT_TOPIC_yen,709e5569-a16f-4f2
pet-chem,0.3157894736842105,19,c107cd60-8585-467-GT_TOPIC_pet-chem,c107cd60-8585-467
ship,0.4444444444444444,144,c107cd60-8585-467-GT_TOPIC_ship,c107cd60-8585-467
sugar,0.2786885245901639,122,c107cd60-8585-467-GT_TOPIC_sugar,c107cd60-8585-467
rice,1.0,1,c107cd60-8585-467-GT_TOPIC_rice,c107cd60-8585-467
zinc,0.23076923076923078,13,c107cd60-8585-467-GT_TOPIC_zinc,c107cd60-8585-467
oilseed,0.3333333333333333,9,c107cd60-8585-467-GT_TOPIC_oilseed,c107cd60-8585-467
gold,0.3888888888888889,90,c107cd60-8585-467-GT_TOPIC_gold,c107cd60-8585-467
reserves,0.6122448979591837,49,c107cd60-8585-467-GT_TOPIC_reserves,c107cd60-8585-467
meal-feed,0.5454545454545454,11,c107cd60-8585-467-GT_TOPIC_meal-feed,c107cd60-8585-467
lead,0.625,8,c107cd60-8585-467-GT_TOPIC_lead,c107cd60-8585-467
nickel,0.75,4,c107cd60-8585-467-GT_TOPIC_nickel,c107cd60-8585-467
tea,0.6,5,c107cd60-8585-467-GT_TOPIC_tea,c107cd60-8585-467
gas,0.2777777777777778,18,c107cd60-8585-467-GT_TOPIC_gas,c107cd60-8585-467
platinum,0.3333333333333333,3,c107cd60-8585-467-GT_TOPIC_platinum,c107cd60-8585-467
l-cattle,1.0,1,c107cd60-8585-467-GT_TOPIC_l-cattle,c107cd60-8585-467
trade,0.7116564417177914,326,c107cd60-8585-467-GT_TOPIC_trade,c107cd60-8585-467
potato,0.4,5,c107cd60-8585-467-GT_TOPIC_potato,c107cd60-8585-467
grain,0.43137254901960786,51,c107cd60-8585-467-GT_TOPIC_grain,c107cd60-8585-467
jobs,0.2857142857142857,49,c107cd60-8585-467-GT_TOPIC_jobs,c107cd60-8585-467
gnp,0.5405405405405406,74,c107cd60-8585-467-GT_TOPIC_gnp,c107cd60-8585-467
cpu,0.75,4,c107cd60-8585-467-GT_TOPIC_cpu,c107cd60-8585-467
coffee,0.33035714285714285,112,c107cd60-8585-467-GT_TOPIC_coffee,c107cd60-8585-467
lei,0.9285714285714286,14,c107cd60-8585-467-GT_TOPIC_lei,c107cd60-8585-467
rubber,0.375,40,c107cd60-8585-467-GT_TOPIC_rubber,c107cd60-8585-467
housing,0.8823529411764706,17,c107cd60-8585-467-GT_TOPIC_housing,c107cd60-8585-467
cpi,0.704225352112676,71,c107cd60-8585-467-GT_TOPIC_cpi,c107cd60-8585-467
cocoa,0.39344262295081966,61,c107cd60-8585-467-GT_TOPIC_cocoa,c107cd60-8585-467
bop,0.6774193548387096,31,c107cd60-8585-467-GT_TOPIC_bop,c107cd60-8585-467
strategic-metal,0.4666666666666667,15,c107cd60-8585-467-GT_TOPIC_strategic-metal,c107cd60-8585-467
income,0.7272727272727273,11,c107cd60-8585-467-GT_TOPIC_income,c107cd60-8585-467
nat-gas,0.19444444444444445,36,c107cd60-8585-467-GT_TOPIC_nat-gas,c107cd60-8585-467
dmk,1.0,1,c107cd60-8585-467-GT_TOPIC_dmk,c107cd60-8585-467
veg-oil,0.7333333333333333,30,c107cd60-8585-467-GT_TOPIC_veg-oil,c107cd60-8585-467
carcass,0.5454545454545454,11,c107cd60-8585-467-GT_TOPIC_carcass,c107cd60-8585-467
copper,0.3181818181818182,44,c107cd60-8585-467-GT_TOPIC_copper,c107cd60-8585-467
tin,0.5185185185185185,27,c107cd60-8585-467-GT_TOPIC_tin,c107cd60-8585-467
dlr,0.8333333333333334,6,c107cd60-8585-467-GT_TOPIC_dlr,c107cd60-8585-467
groundnut,0.5,2,c107cd60-8585-467-GT_TOPIC_groundnut,c107cd60-8585-467
acq,0.17539267015706805,2292,c107cd60-8585-467-GT_TOPIC_acq,c107cd60-8585-467
alum,0.18,50,c107cd60-8585-467-GT_TOPIC_alum,c107cd60-8585-467
iron-steel,0.3157894736842105,38,c107cd60-8585-467-GT_TOPIC_iron-steel,c107cd60-8585-467
money-supply,0.37748344370860926,151,c107cd60-8585-467-GT_TOPIC_money-supply,c107cd60-8585-467
silver,0.5,4,c107cd60-8585-467-GT_TOPIC_silver,c107cd60-8585-467
cotton,0.3333333333333333,24,c107cd60-8585-467-GT_TOPIC_cotton,c107cd60-8585-467
wpi,0.8695652173913043,23,c107cd60-8585-467-GT_TOPIC_wpi,c107cd60-8585-467
lumber,0.5714285714285714,14,c107cd60-8585-467-GT_TOPIC_lumber,c107cd60-8585-467
nzdlr,1.0,1,c107cd60-8585-467-GT_TOPIC_nzdlr,c107cd60-8585-467
coconut,1.0,1,c107cd60-8585-467-GT_TOPIC_coconut,c107cd60-8585-467
earn,0.16288554677542696,3923,c107cd60-8585-467-GT_TOPIC_earn,c107cd60-8585-467
propane,1.0,1,c107cd60-8585-467-GT_TOPIC_propane,c107cd60-8585-467
orange,0.3181818181818182,22,c107cd60-8585-467-GT_TOPIC_orange,c107cd60-8585-467
jet,0.3333333333333333,3,c107cd60-8585-467-GT_TOPIC_jet,c107cd60-8585-467
rand,1.0,1,c107cd60-8585-467-GT_TOPIC_rand,c107cd60-8585-467
fuel,0.5454545454545454,11,c107cd60-8585-467-GT_TOPIC_fuel,c107cd60-8585-467
interest,0.4264705882352941,272,c107cd60-8585-467-GT_TOPIC_interest,c107cd60-8585-467
money-fx,0.540453074433657,309,c107cd60-8585-467-GT_TOPIC_money-fx,c107cd60-8585-467
livestock,0.3181818181818182,22,c107cd60-8585-467-GT_TOPIC_livestock,c107cd60-8585-467
naphtha,1.0,1,c107cd60-8585-467-GT_TOPIC_naphtha,c107cd60-8585-467
hog,1.0,1,c107cd60-8585-467-GT_TOPIC_hog,c107cd60-8585-467
ipi,0.6222222222222222,45,c107cd60-8585-467-GT_TOPIC_ipi,c107cd60-8585-467
instal-debt,0.8333333333333334,6,c107cd60-8585-467-GT_TOPIC_instal-debt,c107cd60-8585-467
crude,0.4197860962566845,374,c107cd60-8585-467-GT_TOPIC_crude,c107cd60-8585-467
heat,0.8,10,c107cd60-8585-467-GT_TOPIC_heat,c107cd60-8585-467
retail,0.7,20,c107cd60-8585-467-GT_TOPIC_retail,c107cd60-8585-467
yen,1.0,6,c107cd60-8585-467-GT_TOPIC_yen,c107cd60-8585-467
pet-chem,0.2631578947368421,19,51782a49-e529-4ec-GT_TOPIC_pet-chem,51782a49-e529-4ec
ship,0.20833333333333334,144,51782a49-e529-4ec-GT_TOPIC_ship,51782a49-e529-4ec
sugar,0.22950819672131148,122,51782a49-e529-4ec-GT_TOPIC_sugar,51782a49-e529-4ec
rice,1.0,1,51782a49-e529-4ec-GT_TOPIC_rice,51782a49-e529-4ec
zinc,0.15384615384615385,13,51782a49-e529-4ec-GT_TOPIC_zinc,51782a49-e529-4ec
oilseed,0.4444444444444444,9,51782a49-e529-4ec-GT_TOPIC_oilseed,51782a49-e529-4ec
gold,0.15555555555555556,90,51782a49-e529-4ec-GT_TOPIC_gold,51782a49-e529-4ec
reserves,0.5918367346938775,49,51782a49-e529-4ec-GT_TOPIC_reserves,51782a49-e529-4ec
meal-feed,0.2727272727272727,11,51782a49-e529-4ec-GT_TOPIC_meal-feed,51782a49-e529-4ec
lead,0.5,8,51782a49-e529-4ec-GT_TOPIC_lead,51782a49-e529-4ec
nickel,0.5,4,51782a49-e529-4ec-GT_TOPIC_nickel,51782a49-e529-4ec
tea,0.6,5,51782a49-e529-4ec-GT_TOPIC_tea,51782a49-e529-4ec
gas,0.2777777777777778,18,51782a49-e529-4ec-GT_TOPIC_gas,51782a49-e529-4ec
platinum,0.3333333333333333,3,51782a49-e529-4ec-GT_TOPIC_platinum,51782a49-e529-4ec
l-cattle,1.0,1,51782a49-e529-4ec-GT_TOPIC_l-cattle,51782a49-e529-4ec
trade,0.7730061349693251,326,51782a49-e529-4ec-GT_TOPIC_trade,51782a49-e529-4ec
potato,0.6,5,51782a49-e529-4ec-GT_TOPIC_potato,51782a49-e529-4ec
grain,0.27450980392156865,51,51782a49-e529-4ec-GT_TOPIC_grain,51782a49-e529-4ec
jobs,0.5510204081632653,49,51782a49-e529-4ec-GT_TOPIC_jobs,51782a49-e529-4ec
gnp,0.5,74,51782a49-e529-4ec-GT_TOPIC_gnp,51782a49-e529-4ec
cpu,0.5,4,51782a49-e529-4ec-GT_TOPIC_cpu,51782a49-e529-4ec
coffee,0.49107142857142855,112,51782a49-e529-4ec-GT_TOPIC_coffee,51782a49-e529-4ec
lei,0.7857142857142857,14,51782a49-e529-4ec-GT_TOPIC_lei,51782a49-e529-4ec
rubber,0.45,40,51782a49-e529-4ec-GT_TOPIC_rubber,51782a49-e529-4ec
housing,0.7058823529411765,17,51782a49-e529-4ec-GT_TOPIC_housing,51782a49-e529-4ec
cpi,0.8309859154929577,71,51782a49-e529-4ec-GT_TOPIC_cpi,51782a49-e529-4ec
cocoa,0.29508196721311475,61,51782a49-e529-4ec-GT_TOPIC_cocoa,51782a49-e529-4ec
bop,0.6129032258064516,31,51782a49-e529-4ec-GT_TOPIC_bop,51782a49-e529-4ec
strategic-metal,0.3333333333333333,15,51782a49-e529-4ec-GT_TOPIC_strategic-metal,51782a49-e529-4ec
income,0.45454545454545453,11,51782a49-e529-4ec-GT_TOPIC_income,51782a49-e529-4ec
nat-gas,0.1388888888888889,36,51782a49-e529-4ec-GT_TOPIC_nat-gas,51782a49-e529-4ec
dmk,1.0,1,51782a49-e529-4ec-GT_TOPIC_dmk,51782a49-e529-4ec
