run_id,topic_id,top_doc_order,top_doc_prob,top_doc
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_47,14,0.408014700053592,test/18093
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_47,15,0.394769777940378,training/6794
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_47,16,0.383410218968911,training/11935
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_47,17,0.3802326363849,training/9431
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_47,18,0.369430068092322,training/2225
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_47,19,0.36641383741509,training/2881
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_47,20,0.362473313528411,test/19329
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_48,1,0.787017762846343,test/20385
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_48,2,0.778988014415681,training/12079
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_48,3,0.776310619285774,training/8219
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_48,4,0.775372670149913,test/15482
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_48,5,0.773074623081692,training/6231
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_48,6,0.772377935230646,training/1655
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_48,7,0.765972125150917,training/8488
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_48,8,0.764488426192473,training/11317
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_48,9,0.761223002902446,training/9562
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_48,10,0.759308601996127,training/4504
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_48,11,0.758571805705461,training/5494
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_48,12,0.758558656096937,training/2342
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_48,13,0.757781849721642,training/7880
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_48,14,0.75358043165476,test/17834
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_48,15,0.752251614589826,training/5898
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_48,16,0.752175710605033,test/15175
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_48,17,0.749767481103707,training/4729
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_48,18,0.74841638301974,training/9311
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_48,19,0.748314788137471,test/20118
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_48,20,0.748177479470234,training/8339
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_49,1,0.493789270007155,training/10710
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_49,2,0.478286917096415,test/16133
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_49,3,0.472215859447229,training/7920
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_49,4,0.461758725325141,training/12236
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_49,5,0.461168153281206,training/12225
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_49,6,0.459176147354735,training/5223
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_49,7,0.450353053582979,training/8629
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_49,8,0.450353053582979,training/5819
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_49,9,0.44954177651847,training/6981
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_49,10,0.445980311485584,training/186
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_49,11,0.445818214684135,test/21291
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_49,12,0.4456949500396,training/8713
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_49,13,0.437938090416338,training/10508
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_49,14,0.437441674117557,training/11794
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_49,15,0.433615864748436,training/12413
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_49,16,0.421164418708985,training/10321
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_49,17,0.418482938870779,training/3482
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_49,18,0.401654797321082,test/16708
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_49,19,0.396230145846429,training/3001
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_49,20,0.394727675621822,test/17563
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_50,1,0.792007020820706,training/9904
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_50,2,0.790979960604872,training/10112
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_50,3,0.7875853716181,training/2230
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_50,4,0.772167499841867,training/11090
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_50,5,0.766375241546041,training/10054
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_50,6,0.749527212421731,test/15553
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_50,7,0.735861468567763,training/4498
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_50,8,0.735565043440533,training/2216
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_50,9,0.72828582892553,training/11277
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_50,10,0.727250540105368,training/11282
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_50,11,0.726804503476777,training/6687
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_50,12,0.724487447619806,training/7866
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_50,13,0.71638375642072,training/7060
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_50,14,0.716327792938589,training/2920
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_50,15,0.703046382812352,training/3766
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_50,16,0.697841026009426,training/3578
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_50,17,0.697362447251814,training/4551
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_50,18,0.693625910429868,training/8846
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_50,19,0.69337282211335,training/6222
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_50,20,0.691352953356518,training/6478
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_51,1,0.541694498451304,training/10215
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_51,2,0.510555593466751,training/2512
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_51,3,0.463923359875191,test/20946
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_51,4,0.461750757537954,test/21462
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_51,5,0.456320579679794,training/5191
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_51,6,0.446016523858683,training/8945
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_51,7,0.440105534216405,test/21454
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_51,8,0.43962374734218,training/8555
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_51,9,0.437750356807575,training/9920
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_51,10,0.423950681836645,test/18778
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_51,11,0.418115882345084,training/1480
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_51,12,0.412183664020681,training/9258
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_51,13,0.395499650962233,training/9511
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_51,14,0.371285400081467,test/21301
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_51,15,0.36952452092687,training/2532
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_51,16,0.358820087962328,training/8724
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_51,17,0.349084274065307,training/3633
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_51,18,0.340649167291802,training/7534
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_51,19,0.33193605985178,training/5887
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_51,20,0.330463142975362,training/1209
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_52,1,0.560954644301337,training/12426
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_52,2,0.536401882843608,training/2564
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_52,3,0.511234461685485,training/4231
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_52,4,0.508694611020366,training/4227
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_52,5,0.507157502674492,training/3370
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_52,6,0.471128055865016,test/19823
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_52,7,0.411831504390258,training/4690
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_52,8,0.39277816485521,training/14028
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_52,9,0.382092717616843,training/9918
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_52,10,0.379980023526114,training/9912
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_52,11,0.369669260309197,training/6443
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_52,12,0.36421185525457,training/11674
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_52,13,0.363298399630495,test/21278
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_52,14,0.360461303263596,test/18643
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_52,15,0.35130281730854,training/2396
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_52,16,0.349913296543066,training/9925
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_52,17,0.340142053135692,test/18660
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_52,18,0.333108068704683,training/1648
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_52,19,0.332208403053737,training/4327
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_52,20,0.325766532965802,training/5754
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_53,1,0.564031660345376,training/2955
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_53,2,0.492580102194913,training/2853
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_53,3,0.455598291269882,training/6166
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_53,4,0.409146594846671,test/19745
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_53,5,0.406830378201685,training/5571
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_53,6,0.393642836480483,training/128
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_53,7,0.392503799688864,training/978
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_53,8,0.389596830289803,training/8089
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_53,9,0.376498068256225,training/11638
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_53,10,0.373455045738305,training/4281
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_53,11,0.372461515852697,training/12803
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_53,12,0.369995504484929,training/6790
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_53,13,0.368780251657818,training/8704
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_53,14,0.364053637238479,training/11627
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_53,15,0.35163924090791,test/18732
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_53,16,0.351161080025831,training/11756
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_53,17,0.347216924135415,training/4782
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_53,18,0.321825734023968,training/8987
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_53,19,0.318805939878164,test/21369
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_53,20,0.317378212572119,training/10587
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_54,1,0.668663290500424,test/20016
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_54,2,0.578580397645018,training/11961
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_54,3,0.522336548552568,training/8701
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_54,4,0.485718419151582,training/5797
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_54,5,0.463402865874952,training/5798
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_54,6,0.453102292639639,test/21129
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_54,7,0.44584065863074,test/16675
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_54,8,0.434727118929,training/14517
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_54,9,0.419981646403507,training/3089
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_54,10,0.419230543255559,test/16779
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_54,11,0.417860840399949,test/15000
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_54,12,0.412229796475359,training/4521
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_54,13,0.40942389129069,training/7533
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_54,14,0.40942389129069,training/7592
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_54,15,0.402550938570132,test/16726
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_54,16,0.398853349055874,training/7843
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_54,17,0.391961120542338,test/16459
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_54,18,0.391322262958882,training/4117
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_54,19,0.386387108971184,training/9020
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_54,20,0.382334175802606,training/9753
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_55,1,0.738131143556014,test/18943
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_55,2,0.572890276130052,test/18569
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_55,3,0.489206645866498,training/3083
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_55,4,0.444309685811142,test/19441
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_55,5,0.433124666507265,test/18570
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_55,6,0.426413808429889,test/16091
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_55,7,0.323493294601583,training/6929
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_55,8,0.321464008280269,training/10909
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_55,9,0.303414281113556,training/3251
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_55,10,0.295586707746291,test/17659
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_55,11,0.293647822912989,test/15124
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_55,12,0.28753267336571,training/8544
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_55,13,0.278332413570209,training/6361
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_55,14,0.26702186213383,training/8543
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_55,15,0.263355314818973,training/10622
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_55,16,0.258514141686264,training/3684
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_55,17,0.257714726634315,test/21333
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_55,18,0.253665082607606,training/6312
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_55,19,0.246827330757153,test/20234
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_55,20,0.236459883214931,training/9412
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_56,1,0.843169988982696,test/15485
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_56,2,0.842774560375769,training/2000
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_56,3,0.842586761483889,training/7070
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_56,4,0.841233086041589,training/9834
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_56,5,0.841233086041589,training/12507
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_56,6,0.795540279652583,test/18616
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_56,7,0.573404242629351,training/10086
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_56,8,0.484558247341231,test/15867
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_56,9,0.482881014263488,training/5875
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_56,10,0.481427835119975,test/15032
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_56,11,0.46747530605716,training/2476
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_56,12,0.427907505292797,test/17979
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_56,13,0.422891569504956,training/8454
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_56,14,0.418386415104878,training/6789
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_56,15,0.395485156582311,test/21252
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_56,16,0.391546233459859,training/401
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_56,17,0.387492659100366,training/3256
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_56,18,0.38125254232964,training/5686
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_56,19,0.373260254028207,training/13151
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_56,20,0.36955794938488,training/5533
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_57,1,0.435556498688428,training/8448
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_57,2,0.397184244742084,test/15368
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_57,3,0.363250283265683,training/2391
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_57,4,0.344665040045281,training/9438
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_57,5,0.340492107403613,training/10162
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_57,6,0.335209924313915,training/11519
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_57,7,0.326039886232307,training/4241
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_57,8,0.316123043472684,training/1673
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_57,9,0.311118356645858,test/15356
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_57,10,0.3027457912182,test/16155
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_57,11,0.296341613530624,training/11727
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_57,12,0.29622195639927,test/15406
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_57,13,0.288323397103204,test/15819
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_57,14,0.27892127181921,training/6705
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_57,15,0.273461630584308,training/3970
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_57,16,0.26569684662773,test/21143
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_57,17,0.263331868996177,training/8748
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_57,18,0.263306701249289,training/9031
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_57,19,0.261332299155822,training/13093
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_57,20,0.258613541510129,training/11930
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_58,1,0.805287765191106,training/14573
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_58,2,0.805271612158315,training/9012
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_58,3,0.802379056845504,test/16650
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_58,4,0.802338181503285,training/11059
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_58,5,0.802338181503285,training/3930
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_58,6,0.802338181503285,training/2858
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_58,7,0.766920148552464,training/3348
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_58,8,0.537792020141939,test/19939
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_58,9,0.522988358372175,training/1308
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_58,10,0.501491832893012,training/165
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_58,11,0.4565236231597,training/6853
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_58,12,0.456501498720277,training/10052
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_58,13,0.441431699893358,training/6030
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_58,14,0.433893413436568,training/11909
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_58,15,0.416661196227766,training/2325
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_58,16,0.413652798635045,training/9893
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_58,17,0.394228568779309,training/1761
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_58,18,0.375305273568478,training/3302
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_58,19,0.368906405059964,test/19371
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_58,20,0.366067411652077,training/686
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_59,1,0.544181976779374,training/12530
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_59,2,0.454396760421641,training/14469
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_59,3,0.420504086787317,test/16706
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_59,4,0.407634935509077,training/10874
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_59,5,0.394640826214081,training/4440
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_59,6,0.381132858557607,training/9239
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_59,7,0.372772355959115,test/21297
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_59,8,0.371091350636976,training/8491
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_59,9,0.370646121896375,training/8432
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_59,10,0.367865634360207,training/5914
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_59,11,0.353870800674151,training/9547
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_59,12,0.352763597824944,training/4623
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_59,13,0.321694657154965,training/7305
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_59,14,0.321422082606473,test/16737
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_59,15,0.312197746644923,training/1169
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_59,16,0.305499092609138,training/10843
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_59,17,0.303014669874385,training/11113
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_59,18,0.297211357784221,training/3390
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_59,19,0.291962684095919,training/9040
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_59,20,0.289034582188453,test/15464
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_60,1,0.751776055678745,training/8387
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_60,2,0.617508831359213,training/10388
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_60,3,0.598506557120254,training/9626
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_60,4,0.541236971157606,training/13702
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_60,5,0.531606284958244,training/11854
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_60,6,0.53003650994952,training/10899
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_60,7,0.513785868650437,test/15568
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_60,8,0.503816449810066,training/11970
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_60,9,0.456631082229247,training/9426
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_60,10,0.456069290777132,training/13704
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_60,11,0.437379536651066,training/11825
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_60,12,0.437297416014302,training/10237
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_60,13,0.434768963754678,test/21387
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_60,14,0.429943943695587,test/19505
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_60,15,0.418830200951434,training/168
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_60,16,0.404674922955428,training/5641
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_60,17,0.404550613991136,training/2520
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_60,18,0.399399372948519,test/15006
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_60,19,0.394111869176667,test/15276
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_60,20,0.389694599455499,training/2538
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_61,1,0.589849696485963,test/21061
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_61,2,0.589268588241798,training/7819
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_61,3,0.577165127240032,training/4981
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_61,4,0.565187354883029,training/4963
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_61,5,0.494206685746693,training/379
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_61,6,0.481720006572785,test/21063
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_61,7,0.478942420063287,training/2434
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_61,8,0.474414773350275,training/1324
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_61,9,0.458459895592854,training/10844
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_61,10,0.451638326354369,training/2410
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_61,11,0.429815577566044,training/11667
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_61,12,0.393626717906159,training/4419
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_61,13,0.388316641873976,training/11484
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_61,14,0.383015601256213,training/13163
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_61,15,0.381753166842976,training/478
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_61,16,0.375304147060933,training/4141
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_61,17,0.374088666292971,training/2027
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_61,18,0.369432921026397,training/4934
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_61,19,0.366558666076174,training/9147
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_61,20,0.365413739580328,training/7855
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_62,1,0.484343186784291,training/6537
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_62,2,0.472588318409323,test/19744
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_62,3,0.464805914353493,test/15709
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_62,4,0.447140755198093,training/4952
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_62,5,0.436056249739451,training/6331
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_62,6,0.430913747787913,training/12751
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_62,7,0.422073902563874,training/9357
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_62,8,0.420140649302568,training/3622
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_62,9,0.40954941457475,training/1074
a11458d6-5655-4da,a11458d6-5655-4da-TOPIC_62,10,0.407170144593732,test/19635
